time,id,class_id,confidence,x_min,x_max,y_min,y_max,border_left,border_right,border_top,border_bottom,pattern,matched
0.300,2801399977184,2,1.000,296.000,330.000,229.000,313.000,1,1,1,1,0,True
0.300,2801399976624,1,1.000,1170.000,1297.000,255.000,305.000,1,2,1,1,0,True
0.300,2801399978136,2,1.000,344.000,363.000,225.000,277.000,1,1,1,1,0,True
0.300,2801399976512,2,0.992,204.000,230.000,225.000,286.000,1,1,1,1,0,True
0.300,2801399977408,1,1.000,1110.000,1229.000,254.000,303.000,1,1,1,1,0,False
0.300,2801399976792,2,1.000,245.000,275.000,218.000,291.000,1,1,1,1,0,False
0.300,2801399978808,1,1.000,677.000,711.000,243.000,270.000,1,1,1,1,0,False
0.300,2801399978976,2,1.000,270.000,303.000,227.000,313.000,1,1,1,1,0,False
0.300,2801399978360,2,1.000,574.000,627.000,220.000,372.000,1,1,1,1,0,False
0.300,2801399979872,2,1.000,205.000,245.000,220.000,304.000,1,1,1,1,0,False
0.300,2801399977744,2,1.000,352.000,370.000,228.000,277.000,1,1,1,1,0,False
0.300,2801399977240,1,0.999,1023.000,1136.000,252.000,300.000,1,1,1,1,0,False
0.300,2801399977520,1,0.999,515.000,644.000,236.000,328.000,1,1,1,1,0,False
0.300,2801399979256,2,0.343,196.000,226.000,218.000,297.000,1,1,1,1,0,False
0.400,2801409851008,1,1.000,1117.000,1239.000,254.000,302.000,1,1,1,1,0,True
0.400,2796995586760,1,1.000,1044.000,1153.000,252.000,301.000,1,1,1,1,0,True
0.400,2801774988480,1,1.000,685.000,720.000,242.000,270.000,1,1,1,1,0,True
0.400,2796794080056,2,1.000,268.000,294.000,215.000,293.000,1,1,1,1,0,True
0.400,2796794078376,2,1.000,299.000,330.000,231.000,312.000,1,1,1,1,0,True
0.400,2796794080336,2,1.000,222.000,261.000,222.000,303.000,1,1,1,1,0,True
0.400,2796794080168,2,1.000,606.000,660.000,222.000,371.000,1,1,1,1,0,True
0.400,2796794079776,2,1.000,209.000,232.000,222.000,286.000,1,1,1,1,0,True
0.400,2796794077648,2,1.000,344.000,365.000,228.000,277.000,1,1,1,1,0,True
0.400,2796794077312,2,1.000,366.000,382.000,230.000,276.000,1,1,1,1,0,True
0.400,2796794077760,1,0.994,1173.000,1297.000,255.000,305.000,1,2,1,1,0,True
0.400,2801400073128,1,1.000,1110.000,1228.000,253.000,302.000,1,1,1,1,0,False
0.400,2801400073352,2,1.000,249.000,277.000,213.000,296.000,1,1,1,1,0,False
0.400,2801400072792,1,1.000,676.000,712.000,243.000,271.000,1,1,1,1,0,False
0.400,2801400071560,2,1.000,273.000,305.000,229.000,313.000,1,1,1,1,0,False
0.400,2801400072624,1,1.000,532.000,644.000,236.000,315.000,1,1,1,1,0,False
0.400,2801400071280,2,1.000,568.000,615.000,222.000,360.000,1,1,1,1,0,False
0.400,2801400073744,1,0.934,1023.000,1138.000,252.000,301.000,1,1,1,1,0,False
0.500,2801399976792,1,1.000,1116.000,1240.000,254.000,302.000,1,1,1,1,0,True
0.500,2801400072736,1,1.000,1040.000,1153.000,252.000,300.000,1,1,1,1,0,True
0.500,2801400072232,1,1.000,685.000,721.000,242.000,270.000,1,1,1,1,0,True
0.500,2801400071000,1,1.000,561.000,666.000,238.000,316.000,1,1,1,1,0,True
0.500,2801400070384,2,1.000,596.000,659.000,224.000,372.000,1,1,1,1,0,True
0.500,2801400074192,2,1.000,229.000,263.000,222.000,305.000,1,1,1,1,0,True
0.500,2801400070888,2,1.000,299.000,335.000,231.000,310.000,1,1,1,1,0,True
0.500,2801400073688,2,1.000,346.000,366.000,228.000,278.000,1,1,1,1,0,True
0.500,2801400072680,2,1.000,268.000,293.000,217.000,289.000,1,1,1,1,0,True
0.500,2801400073968,1,1.000,1170.000,1298.000,255.000,305.000,1,2,1,1,0,True
0.500,2796992709688,1,1.000,1110.000,1229.000,253.000,303.000,1,1,1,1,0,False
0.500,2801323920968,2,1.000,558.000,616.000,223.000,370.000,1,1,1,1,0,False
0.500,2801400120320,2,1.000,248.000,279.000,214.000,293.000,1,1,1,1,0,False
0.500,2801400121832,1,1.000,677.000,711.000,243.000,270.000,1,1,1,1,0,False
0.500,2801400119424,2,1.000,275.000,308.000,229.000,310.000,1,1,1,1,0,False
0.500,2801400121608,1,1.000,1022.000,1137.000,252.000,300.000,1,1,1,1,0,False
0.500,2801400122784,1,1.000,536.000,629.000,240.000,315.000,1,1,1,1,0,False
0.500,2801400122840,2,0.999,199.000,239.000,218.000,304.000,1,1,1,1,0,False
0.500,2801400123008,2,0.998,328.000,350.000,228.000,277.000,1,1,1,1,0,False
0.600,2801400073352,1,1.000,1118.000,1239.000,253.000,302.000,1,1,1,1,0,True
0.600,2801398460544,1,1.000,1040.000,1152.000,252.000,300.000,1,1,1,1,0,True
0.600,2801398461720,2,1.000,586.000,647.000,227.000,368.000,1,1,1,1,0,True
0.600,2801398461048,1,1.000,685.000,720.000,242.000,270.000,1,1,1,1,0,True
0.600,2801398464128,2,1.000,228.000,262.000,222.000,305.000,1,1,1,1,0,True
0.600,2801398460712,2,1.000,342.000,363.000,226.000,278.000,1,1,1,1,0,True
0.600,2801398461608,2,1.000,364.000,383.000,227.000,279.000,1,1,1,1,0,True
0.600,2801398461496,2,1.000,270.000,296.000,218.000,289.000,1,1,1,1,0,True
0.600,2801398463400,1,1.000,566.000,656.000,242.000,315.000,1,1,1,1,0,True
0.600,2801398462448,2,1.000,306.000,336.000,228.000,307.000,1,1,1,1,0,True
0.600,2801398464240,1,1.000,1166.000,1302.000,255.000,306.000,1,2,1,1,0,True
0.600,2801398461552,2,1.000,220.000,249.000,221.000,296.000,1,1,1,1,0,True
0.600,2801402558224,1,1.000,1108.000,1232.000,253.000,303.000,1,1,1,1,0,False
0.600,2796794348040,2,1.000,549.000,609.000,226.000,371.000,1,1,1,1,0,False
0.600,2796794347760,2,1.000,251.000,279.000,216.000,291.000,1,1,1,1,0,False
0.600,2796794348320,1,1.000,677.000,711.000,243.000,270.000,1,1,1,1,0,False
0.600,2796794347816,2,1.000,347.000,368.000,228.000,276.000,1,1,1,1,0,False
0.600,2796794348208,2,1.000,206.000,242.000,220.000,301.000,1,1,1,1,0,False
0.600,2796794347704,2,1.000,329.000,349.000,228.000,277.000,1,1,1,1,0,False
0.600,2796794347648,2,1.000,280.000,313.000,226.000,309.000,1,1,1,1,0,False
0.600,2796794347872,1,0.999,545.000,650.000,240.000,313.000,1,1,1,1,0,False
0.600,2796794120064,2,0.920,197.000,231.000,218.000,303.000,1,1,1,1,0,False
0.600,2796794120400,1,0.864,1022.000,1138.000,252.000,299.000,1,1,1,1,0,False
0.700,2801406054920,1,1.000,1118.000,1239.000,253.000,302.000,1,1,1,1,0,True
0.700,2801400120320,2,1.000,582.000,637.000,222.000,363.000,1,1,1,1,0,True
0.700,2796779538416,1,1.000,686.000,720.000,242.000,270.000,1,1,1,1,0,True
0.700,2796779537632,2,1.000,272.000,299.000,217.000,291.000,1,1,1,1,0,True
0.700,2796779539032,2,1.000,223.000,261.000,221.000,306.000,1,1,1,1,0,True
0.700,2796779536512,2,1.000,310.000,342.000,229.000,307.000,1,1,1,1,0,True
0.700,2801400055904,1,1.000,1040.000,1152.000,252.000,300.000,1,1,1,1,0,True
0.700,2801400055344,1,1.000,1167.000,1297.000,255.000,309.000,1,2,1,1,0,True
0.700,2801400054504,2,1.000,342.000,362.000,227.000,276.000,1,1,1,1,0,True
0.700,2801400055232,2,1.000,363.000,382.000,228.000,279.000,1,1,1,1,0,True
0.700,2801400054560,1,1.000,569.000,661.000,239.000,311.000,1,1,1,1,0,True
0.700,2801400054112,2,1.000,216.000,248.000,223.000,302.000,1,1,1,1,0,True
0.700,2801400057136,1,1.000,1109.000,1232.000,253.000,302.000,1,1,1,1,0,False
0.700,2801400057192,2,1.000,543.000,597.000,224.000,367.000,1,1,1,1,0,False
0.700,2801400054896,2,1.000,252.000,279.000,217.000,293.000,1,1,1,1,0,False
0.700,2801400054728,2,1.000,284.000,317.000,227.000,309.000,1,1,1,1,0,False
0.700,2801400054168,2,1.000,200.000,234.000,223.000,304.000,1,1,1,1,0,False
0.700,2801400055456,2,1.000,331.000,350.000,228.000,278.000,1,1,1,1,0,False
0.700,2801400056576,1,1.000,530.000,648.000,239.000,313.000,1,1,1,1,0,False
0.700,2801400055960,2,1.000,192.000,223.000,223.000,305.000,1,1,1,1,0,False
0.700,2801400056520,1,1.000,677.000,711.000,243.000,270.000,1,1,1,1,0,False
0.700,2801398366392,2,1.000,347.000,367.000,229.000,277.000,1,1,1,1,0,False
0.700,2801398367568,2,0.998,224.000,248.000,224.000,285.000,1,1,1,1,0,False
0.700,2801398366336,1,0.997,1024.000,1138.000,252.000,301.000,1,1,1,1,0,False
0.700,2801398370088,1,0.576,1157.000,1276.000,254.000,304.000,1,1,1,1,0,False
0.800,2800774571008,1,1.000,1119.000,1241.000,254.000,303.000,1,1,1,1,0,True
0.800,2796794347760,1,1.000,1039.000,1152.000,252.000,300.000,1,1,1,1,0,True
0.800,2796781398168,2,1.000,574.000,621.000,226.000,361.000,1,1,1,1,0,True
0.800,2801483592928,1,1.000,1169.000,1296.000,254.000,309.000,1,2,1,1,0,True
0.800,2801483593544,2,1.000,227.000,259.000,223.000,306.000,1,1,1,1,0,True
0.800,2801483594832,2,1.000,310.000,345.000,231.000,308.000,1,1,1,1,0,True
0.800,2801483594048,2,1.000,273.000,301.000,216.000,289.000,1,1,1,1,0,True
0.800,2801483595280,1,1.000,685.000,721.000,242.000,271.000,1,1,1,1,0,True
0.800,2801483592872,2,1.000,362.000,382.000,230.000,279.000,1,1,1,1,0,True
0.800,2801483593880,2,1.000,247.000,274.000,223.000,286.000,1,1,1,1,0,False
0.800,2801483592312,1,0.999,568.000,667.000,240.000,312.000,1,1,1,1,0,True
0.800,2801483593152,2,0.999,207.000,241.000,223.000,302.000,1,1,1,1,0,True
0.800,2801483592592,2,0.991,340.000,359.000,228.000,276.000,1,1,1,1,0,True
0.800,2796490496264,1,1.000,1109.000,1235.000,253.000,303.000,1,1,1,1,0,False
0.800,2801408693416,1,1.000,676.000,711.000,243.000,269.000,1,1,1,1,0,False
0.800,2800766400328,2,1.000,252.000,281.000,213.000,293.000,1,1,1,1,0,False
0.800,2797002150464,2,1.000,533.000,584.000,226.000,363.000,1,1,1,1,0,False
0.800,2801483793016,2,1.000,287.000,323.000,227.000,308.000,1,1,1,1,0,False
0.800,2801483795088,2,1.000,190.000,220.000,221.000,304.000,1,1,1,1,0,False
0.800,2801483793632,1,1.000,1025.000,1135.000,252.000,300.000,1,1,1,1,0,False
0.800,2801483795536,2,1.000,202.000,239.000,217.000,309.000,1,1,1,1,0,False
0.800,2801483795200,2,0.982,330.000,351.000,227.000,278.000,1,1,1,1,0,False
0.800,2801483792736,2,0.975,226.000,249.000,222.000,290.000,1,1,1,1,0,False
0.800,2801483794920,1,0.968,1224.000,1307.000,261.000,320.000,1,2,1,1,0,False
0.800,2801483794024,1,0.790,1170.000,1272.000,255.000,301.000,1,1,1,1,0,False
0.900,2801400054896,1,1.000,1119.000,1240.000,254.000,302.000,1,1,1,1,0,True
0.900,2801398537464,1,1.000,685.000,721.000,242.000,271.000,1,1,1,1,0,True
0.900,2801398536792,2,1.000,562.000,617.000,225.000,361.000,1,1,1,1,0,True
0.900,2801398537184,1,1.000,1039.000,1152.000,252.000,300.000,1,1,1,1,0,True
0.900,2801398537296,2,1.000,313.000,346.000,231.000,309.000,1,1,1,1,0,True
0.900,2801398534552,1,1.000,557.000,662.000,240.000,311.000,1,1,1,1,0,True
0.900,2801398535000,2,1.000,204.000,243.000,220.000,304.000,1,1,1,1,0,True
0.900,2801398536344,2,1.000,273.000,303.000,215.000,290.000,1,1,1,1,0,True
0.900,2801398534888,2,1.000,220.000,256.000,222.000,304.000,1,1,1,1,0,True
0.900,2801398538024,2,1.000,357.000,379.000,230.000,278.000,1,1,1,1,0,True
0.900,2801398534608,2,1.000,246.000,270.000,223.000,293.000,1,1,1,1,0,True
0.900,2801398537072,2,0.995,303.000,318.000,224.000,277.000,1,1,1,1,0,False
0.900,2801398536848,1,0.985,1163.000,1289.000,255.000,303.000,1,2,1,1,0,True
0.900,2801398535672,2,0.857,336.000,355.000,229.000,278.000,1,1,1,1,0,True
0.900,2801774691776,1,1.000,1109.000,1231.000,253.000,302.000,1,1,1,1,0,False
0.900,2801774694352,2,1.000,256.000,282.000,215.000,291.000,1,1,1,1,0,False
0.900,2801774692168,2,1.000,291.000,323.000,231.000,308.000,1,1,1,1,0,False
0.900,2801774691552,2,1.000,524.000,577.000,227.000,366.000,1,1,1,1,0,False
0.900,2801774692280,2,1.000,185.000,226.000,223.000,305.000,1,1,1,1,0,False
0.900,2801774693232,1,1.000,1024.000,1135.000,252.000,300.000,1,1,1,1,0,False
0.900,2801774693792,1,1.000,676.000,711.000,243.000,269.000,1,1,1,1,0,False
0.900,2801774691104,1,1.000,551.000,649.000,239.000,307.000,1,1,1,1,0,False
0.900,2801774692952,2,1.000,226.000,250.000,220.000,291.000,1,1,1,1,0,False
0.900,2801774691440,2,1.000,202.000,231.000,224.000,299.000,1,1,1,1,0,False
1.000,2797003668728,1,1.000,1117.000,1240.000,254.000,303.000,1,1,1,1,0,True
1.000,2801574262432,1,1.000,1039.000,1152.000,252.000,299.000,1,1,1,1,0,True
1.000,2801483792736,1,1.000,685.000,720.000,242.000,271.000,1,1,1,1,0,True
1.000,2796992861744,2,1.000,223.000,255.000,223.000,304.000,1,1,1,1,0,True
1.000,2796992862136,2,1.000,552.000,614.000,226.000,363.000,1,1,1,1,0,True
1.000,2796992864096,2,1.000,276.000,305.000,217.000,289.000,1,1,1,1,0,True
1.000,2801398221960,2,1.000,205.000,238.000,225.000,305.000,1,1,1,1,0,True
1.000,2801398222016,2,1.000,319.000,349.000,230.000,306.000,1,1,1,1,0,True
1.000,2801398221400,2,0.938,302.000,317.000,222.000,278.000,1,1,1,1,0,True
1.000,2801398220840,1,0.732,563.000,670.000,237.000,307.000,1,1,1,1,0,True
1.000,2800770806896,1,1.000,1109.000,1232.000,253.000,304.000,1,1,1,1,0,False
1.000,2796794309600,2,1.000,260.000,286.000,216.000,289.000,1,1,1,1,0,False
1.000,2803330416032,2,1.000,185.000,218.000,226.000,306.000,1,1,1,1,0,False
1.000,2796762017240,2,1.000,514.000,576.000,224.000,362.000,1,1,1,1,0,False
1.000,2801398220000,2,1.000,298.000,330.000,229.000,306.000,1,1,1,1,0,False
1.000,2801398221288,1,1.000,1022.000,1133.000,252.000,300.000,1,1,1,1,0,False
1.000,2801398219328,1,1.000,677.000,711.000,243.000,269.000,1,1,1,1,0,False
1.000,2801398220392,2,1.000,198.000,231.000,222.000,304.000,1,1,1,1,0,False
1.000,2801398220112,1,0.993,568.000,652.000,239.000,304.000,1,1,1,1,0,False
1.000,2801398220280,2,0.499,224.000,249.000,222.000,290.000,1,1,1,1,0,False
1.100,2796794120008,1,1.000,1039.000,1151.000,252.000,300.000,1,1,1,1,0,True
1.100,2801400056800,1,1.000,1119.000,1262.000,253.000,306.000,1,1,1,1,0,True
1.100,2801399977128,1,1.000,591.000,666.000,239.000,303.000,1,1,1,1,0,True
1.100,2801324176888,1,1.000,684.000,720.000,242.000,270.000,1,1,1,1,0,True
1.100,2801398461944,2,1.000,545.000,610.000,221.000,363.000,1,1,1,1,0,True
1.100,2801324014784,2,1.000,276.000,304.000,217.000,290.000,1,1,1,1,0,True
1.100,2801324015120,2,1.000,206.000,236.000,229.000,305.000,1,1,1,1,0,True
1.100,2801324012712,2,1.000,217.000,254.000,225.000,306.000,1,1,1,1,0,True
1.100,2801324014672,2,1.000,245.000,269.000,226.000,290.000,1,1,1,1,0,True
1.100,2801400070440,2,1.000,322.000,354.000,228.000,307.000,1,1,1,1,0,True
1.100,2796794080280,1,0.999,1170.000,1306.000,253.000,312.000,1,2,1,1,0,True
1.100,2801483594720,2,0.998,302.000,317.000,226.000,277.000,1,1,1,1,0,True
1.100,2796797047304,1,1.000,1109.000,1243.000,253.000,305.000,1,1,1,1,0,False
1.100,2800776646160,1,1.000,575.000,653.000,239.000,301.000,1,1,1,1,0,False
1.100,2800776644200,2,1.000,507.000,574.000,221.000,363.000,1,1,1,1,0,False
1.100,2800776644256,2,1.000,183.000,232.000,223.000,307.000,1,1,1,1,0,False
1.100,2800776645264,1,1.000,676.000,710.000,243.000,269.000,1,1,1,1,0,False
1.100,2800776644032,2,1.000,262.000,286.000,217.000,288.000,1,1,1,1,0,False
1.100,2800776643976,2,1.000,298.000,330.000,229.000,307.000,1,1,1,1,0,False
1.100,2800776645488,1,1.000,1023.000,1133.000,252.000,300.000,1,1,1,1,0,False
1.100,2800776646328,2,1.000,227.000,249.000,224.000,288.000,1,1,1,1,0,False
1.100,2800776644648,1,0.986,1134.000,1274.000,257.000,312.000,1,1,1,1,0,False
1.100,2800776646496,1,0.879,1162.000,1308.000,258.000,320.000,1,3,1,1,0,False
1.100,2800776646608,2,0.772,323.000,341.000,226.000,277.000,1,1,1,1,0,False
1.200,2800776604696,1,1.000,1040.000,1152.000,252.000,300.000,1,1,1,1,0,True
1.200,2800776474016,1,1.000,1120.000,1250.000,254.000,305.000,1,1,1,1,0,True
1.200,2800776472504,1,1.000,598.000,669.000,240.000,301.000,1,1,1,1,0,True
1.200,2800776471888,1,1.000,686.000,720.000,242.000,270.000,1,1,1,1,0,True
1.200,2800776474520,2,1.000,544.000,599.000,228.000,360.000,1,1,1,1,0,True
1.200,2800776470656,2,1.000,279.000,307.000,217.000,289.000,1,1,1,1,0,True
1.200,2800776471552,2,1.000,250.000,272.000,222.000,287.000,1,1,1,1,0,True
1.200,2800776472112,2,1.000,326.000,360.000,228.000,307.000,1,1,1,1,0,True
1.200,2800776473176,2,1.000,205.000,247.000,220.000,305.000,1,1,1,1,0,True
1.200,2800776471384,1,1.000,1149.000,1302.000,255.000,317.000,1,2,1,1,0,True
1.200,2801402727448,1,1.000,581.000,653.000,239.000,300.000,1,1,1,1,0,False
1.200,2801402726104,2,1.000,305.000,335.000,230.000,306.000,1,1,1,1,0,False
1.200,2801402725432,2,1.000,505.000,560.000,225.000,361.000,1,1,1,1,0,False
1.200,2801402726048,2,1.000,263.000,289.000,216.000,291.000,1,1,1,1,0,False
1.200,2801402725880,2,1.000,230.000,254.000,225.000,286.000,1,1,1,1,0,False
1.200,2801402728008,2,1.000,185.000,227.000,225.000,303.000,1,1,1,1,0,False
1.200,2801402726944,1,1.000,676.000,710.000,243.000,270.000,1,1,1,1,0,False
1.200,2801402727280,1,0.999,1114.000,1232.000,254.000,302.000,1,1,1,1,0,False
1.200,2801402724984,1,0.893,1024.000,1138.000,252.000,300.000,1,1,1,1,0,False
1.300,2801405948424,1,1.000,1037.000,1152.000,252.000,301.000,1,1,1,1,0,True
1.300,2796801796472,1,1.000,685.000,721.000,243.000,270.000,1,1,1,1,0,True
1.300,2800326212016,2,1.000,535.000,586.000,225.000,359.000,1,1,1,1,0,True
1.300,2800776657328,1,1.000,602.000,670.000,239.000,299.000,1,1,1,1,0,True
1.300,2801399937512,2,1.000,251.000,276.000,222.000,287.000,1,1,1,1,0,True
1.300,2801399936336,2,1.000,283.000,310.000,218.000,288.000,1,1,1,1,0,True
1.300,2801399936672,2,1.000,202.000,233.000,224.000,308.000,1,1,1,1,0,True
1.300,2801399936280,2,1.000,325.000,359.000,230.000,307.000,1,1,1,1,0,True
1.300,2801399937232,1,1.000,1136.000,1302.000,259.000,319.000,1,2,1,1,0,True
1.300,2801399939024,1,1.000,1122.000,1249.000,254.000,302.000,1,1,1,1,0,True
1.300,2801399937792,2,1.000,209.000,245.000,220.000,306.000,1,1,1,1,0,True
1.300,2801399935440,2,1.000,355.000,375.000,228.000,279.000,1,1,1,1,0,True
1.300,2800776055888,1,1.000,584.000,655.000,240.000,298.000,1,1,1,1,0,False
1.300,2800776056336,2,1.000,495.000,548.000,225.000,358.000,1,1,1,1,0,False
1.300,2800776054936,2,1.000,264.000,290.000,217.000,292.000,1,1,1,1,0,False
1.300,2800776054656,1,1.000,676.000,710.000,243.000,268.000,1,1,1,1,0,False
1.300,2800776052864,2,1.000,230.000,254.000,226.000,287.000,1,1,1,1,0,False
1.300,2800776056616,2,1.000,306.000,337.000,232.000,305.000,1,1,1,1,0,False
1.300,2800776055440,2,1.000,192.000,226.000,223.000,304.000,1,1,1,1,0,False
1.300,2800776055048,2,1.000,181.000,213.000,225.000,308.000,1,1,1,1,0,False
1.300,2800776055104,2,0.704,285.000,302.000,225.000,277.000,1,1,1,1,0,False
1.400,2800776056728,1,1.000,1038.000,1152.000,252.000,301.000,1,1,1,1,0,True
1.400,2801398469744,1,1.000,685.000,721.000,243.000,270.000,1,1,1,1,0,True
1.400,2801405932040,1,1.000,605.000,671.000,239.000,296.000,1,1,1,1,0,True
1.400,2796801801408,1,1.000,1122.000,1306.000,256.000,318.000,1,2,1,1,0,True
